arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300000
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300001
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300002
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300003
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300004
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300005
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300006
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300007
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300008
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300009
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300010
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300011
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300012
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300013
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300014
M_z070_nc1024,32,32.0,1024,0.7,0.25,6.0,systematic,38300015
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300016
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300017
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300018
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300019
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300020
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300021
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300022
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300023
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300024
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300025
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300026
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300027
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300028
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300029
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300030
M_z070_nc1024,32,32.0,1024,0.7,0.284,6.0,systematic,38300031
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300032
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300033
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300034
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300035
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300036
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300037
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300038
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300039
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300040
M_z070_nc1024,32,32.0,1024,0.7,0.318,6.0,systematic,38300041
