arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540000
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540001
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540002
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540003
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540004
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540005
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540006
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540007
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540008
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540009
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540010
XM96B,96,96.0,2048,0.35,0.2032,6.0,systematic,33540011
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541000
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541001
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541002
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541003
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541004
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541005
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541006
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541007
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541008
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541009
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541010
XM96B,96,96.0,2048,0.35,0.2182,6.0,systematic,33541011
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542000
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542001
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542002
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542003
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542004
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542005
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542006
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542007
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542008
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542009
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542010
XM96B,96,96.0,2048,0.35,0.2232,6.0,systematic,33542011
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543000
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543001
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543002
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543003
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543004
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543005
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543006
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543007
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543008
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543009
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543010
XM96B,96,96.0,2048,0.35,0.2282,6.0,systematic,33543011
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544000
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544001
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544002
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544003
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544004
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544005
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544006
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544007
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544008
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544009
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544010
XM96B,96,96.0,2048,0.35,0.2332,6.0,systematic,33544011
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545000
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545001
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545002
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545003
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545004
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545005
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545006
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545007
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545008
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545009
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545010
XM96B,96,96.0,2048,0.35,0.2382,6.0,systematic,33545011
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546000
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546001
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546002
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546003
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546004
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546005
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546006
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546007
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546008
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546009
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546010
XM96B,96,96.0,2048,0.35,0.2432,6.0,systematic,33546011
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547000
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547001
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547002
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547003
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547004
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547005
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547006
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547007
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547008
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547009
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547010
XM96B,96,96.0,2048,0.35,0.2482,6.0,systematic,33547011
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548000
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548001
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548002
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548003
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548004
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548005
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548006
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548007
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548008
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548009
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548010
XM96B,96,96.0,2048,0.35,0.2632,6.0,systematic,33548011
