arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120000
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120001
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120002
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120003
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120004
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120005
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120006
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120007
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120008
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120009
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120010
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120011
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120012
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120013
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120014
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120015
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120016
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120017
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120018
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120019
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120020
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120021
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120022
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120023
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120024
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120025
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120026
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120027
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120028
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120029
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120030
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120031
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120032
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120033
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120034
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120035
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120036
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120037
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120038
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120039
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120040
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120041
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120042
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120043
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120044
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120045
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120046
Y32N512,32,32.0,512,0.35,0.2182,6.0,systematic,33120047
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121000
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121001
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121002
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121003
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121004
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121005
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121006
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121007
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121008
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121009
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121010
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121011
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121012
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121013
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121014
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121015
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121016
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121017
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121018
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121019
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121020
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121021
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121022
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121023
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121024
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121025
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121026
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121027
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121028
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121029
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121030
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121031
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121032
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121033
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121034
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121035
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121036
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121037
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121038
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121039
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121040
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121041
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121042
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121043
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121044
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121045
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121046
Y32N512,32,32.0,512,0.35,0.2232,6.0,systematic,33121047
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122000
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122001
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122002
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122003
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122004
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122005
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122006
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122007
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122008
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122009
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122010
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122011
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122012
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122013
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122014
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122015
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122016
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122017
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122018
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122019
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122020
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122021
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122022
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122023
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122024
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122025
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122026
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122027
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122028
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122029
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122030
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122031
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122032
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122033
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122034
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122035
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122036
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122037
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122038
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122039
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122040
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122041
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122042
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122043
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122044
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122045
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122046
Y32N512,32,32.0,512,0.35,0.2282,6.0,systematic,33122047
Y32N512,32,32.0,512,0.35,0.2332,6.0,systematic,33123000
