arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
XD4096,128,128.0,4096,0.35,0.3032,6.0,systematic,33500000
XD4096,128,128.0,4096,0.35,0.3032,6.0,systematic,33500001
XD4096,128,128.0,4096,0.35,0.3032,6.0,systematic,33500002
XD4096,128,128.0,4096,0.35,0.3032,6.0,systematic,33500003
XD4096,128,128.0,4096,0.35,0.3032,6.0,systematic,33500004
XD4096,128,128.0,4096,0.35,0.3032,6.0,systematic,33500005
XD4096,128,128.0,4096,0.35,0.3032,6.0,systematic,33500006
XD4096,128,128.0,4096,0.35,0.3032,6.0,systematic,33500007
