arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140000
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140001
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140002
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140003
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140004
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140005
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140006
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140007
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140008
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140009
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140010
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140011
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140012
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140013
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140014
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140015
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140016
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140017
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140018
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140019
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140020
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140021
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140022
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140023
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140024
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140025
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140026
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140027
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140028
Y32N1024,32,32.0,1024,0.35,0.2182,6.0,systematic,33140029
