arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200000
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200001
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200002
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200003
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200004
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200005
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200006
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200007
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200008
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200009
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200010
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200011
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200012
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200013
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200014
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200015
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200016
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200017
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200018
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200019
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200020
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200021
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200022
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200023
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200024
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200025
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200026
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200027
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200028
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200029
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200030
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200031
Y48N1024,48,48.0,1024,0.35,0.2182,6.0,systematic,33200032
