arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800000
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800001
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800002
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800003
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800004
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800005
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800006
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800007
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800008
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800009
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800010
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800011
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800012
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800013
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800014
M_z020_nc1024,32,32.0,1024,0.2,0.08,6.0,systematic,37800015
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800016
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800017
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800018
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800019
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800020
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800021
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800022
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800023
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800024
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800025
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800026
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800027
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800028
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800029
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800030
M_z020_nc1024,32,32.0,1024,0.2,0.1025,6.0,systematic,37800031
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800032
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800033
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800034
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800035
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800036
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800037
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800038
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800039
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800040
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800041
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800042
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800043
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800044
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800045
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800046
M_z020_nc1024,32,32.0,1024,0.2,0.125,6.0,systematic,37800047
M_z020_nc1024,32,32.0,1024,0.2,0.1475,6.0,systematic,37800048
M_z020_nc1024,32,32.0,1024,0.2,0.1475,6.0,systematic,37800049
M_z020_nc1024,32,32.0,1024,0.2,0.1475,6.0,systematic,37800050
M_z020_nc1024,32,32.0,1024,0.2,0.1475,6.0,systematic,37800051
