arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000000
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000001
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000002
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000003
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000004
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000005
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000006
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000007
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000008
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000009
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000010
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000011
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000012
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000013
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000014
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000015
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000016
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000017
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000018
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000019
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000020
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000021
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000022
X32,32,32.0,1024,0.35,0.1932,6.0,systematic,32000023
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001000
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001001
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001002
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001003
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001004
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001005
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001006
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001007
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001008
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001009
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001010
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001011
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001012
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001013
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001014
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001015
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001016
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001017
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001018
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001019
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001020
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001021
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001022
X32,32,32.0,1024,0.35,0.2032,6.0,systematic,32001023
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002000
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002001
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002002
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002003
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002004
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002005
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002006
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002007
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002008
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002009
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002010
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002011
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002012
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002013
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002014
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002015
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002016
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002017
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002018
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002019
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002020
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002021
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002022
X32,32,32.0,1024,0.35,0.2132,6.0,systematic,32002023
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003000
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003001
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003002
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003003
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003004
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003005
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003006
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003007
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003008
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003009
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003010
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003011
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003012
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003013
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003014
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003015
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003016
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003017
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003018
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003019
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003020
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003021
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003022
X32,32,32.0,1024,0.35,0.2232,6.0,systematic,32003023
