arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180000
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180001
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180002
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180003
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180004
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180005
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180006
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180007
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180008
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180009
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180010
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180011
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180012
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180013
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180014
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180015
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180016
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180017
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180018
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180019
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180020
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180021
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180022
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180023
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180024
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180025
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180026
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180027
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180028
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180029
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180030
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180031
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180032
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180033
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180034
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180035
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180036
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180037
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180038
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180039
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180040
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180041
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180042
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180043
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180044
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180045
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180046
Y48N512,48,48.0,512,0.35,0.2182,6.0,systematic,33180047
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181000
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181001
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181002
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181003
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181004
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181005
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181006
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181007
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181008
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181009
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181010
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181011
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181012
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181013
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181014
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181015
Y48N512,48,48.0,512,0.35,0.2232,6.0,systematic,33181016
