arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000000
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000001
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000002
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000003
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000004
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000005
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000006
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000007
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000008
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000009
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000010
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000011
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000012
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000013
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000014
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000015
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000016
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000017
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000018
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000019
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000020
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000021
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000022
M32,32,32.0,1024,0.35,0.2332,6.0,systematic,31000023
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001000
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001001
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001002
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001003
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001004
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001005
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001006
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001007
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001008
M32,32,32.0,1024,0.35,0.2432,6.0,systematic,31001009
