arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700000
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700001
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700002
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700003
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700004
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700005
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700006
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700007
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700008
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700009
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700010
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700011
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700012
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700013
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700014
M_z020_nc512,32,32.0,512,0.2,0.08,6.0,systematic,37700015
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700016
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700017
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700018
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700019
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700020
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700021
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700022
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700023
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700024
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700025
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700026
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700027
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700028
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700029
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700030
M_z020_nc512,32,32.0,512,0.2,0.1025,6.0,systematic,37700031
M_z020_nc512,32,32.0,512,0.2,0.125,6.0,systematic,37700032
M_z020_nc512,32,32.0,512,0.2,0.125,6.0,systematic,37700033
M_z020_nc512,32,32.0,512,0.2,0.125,6.0,systematic,37700034
M_z020_nc512,32,32.0,512,0.2,0.125,6.0,systematic,37700035
M_z020_nc512,32,32.0,512,0.2,0.125,6.0,systematic,37700036
M_z020_nc512,32,32.0,512,0.2,0.125,6.0,systematic,37700037
M_z020_nc512,32,32.0,512,0.2,0.125,6.0,systematic,37700038
