arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100000
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100001
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100002
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100003
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100004
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100005
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100006
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100007
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100008
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100009
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100010
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100011
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100012
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100013
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100014
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100015
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100016
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100017
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100018
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100019
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100020
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100021
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100022
M48,48,48.0,1024,0.35,0.2332,6.0,systematic,31100023
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101000
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101001
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101002
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101003
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101004
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101005
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101006
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101007
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101008
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101009
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101010
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101011
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101012
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101013
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101014
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101015
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101016
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101017
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101018
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101019
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101020
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101021
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101022
M48,48,48.0,1024,0.35,0.2432,6.0,systematic,31101023
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102000
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102001
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102002
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102003
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102004
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102005
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102006
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102007
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102008
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102009
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102010
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102011
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102012
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102013
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102014
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102015
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102016
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102017
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102018
M48,48,48.0,1024,0.35,0.2532,6.0,systematic,31102019
