dataset,source_file,r_alpha_over_w,git_commit,L,lambda,zeta,real,alpha,w,T,N_c,dtau,theta_hat,S_mean,S_std,eff_sample_size,n_T_mean,n_distinct_ancestors,CMI_mean,CMI_std,B_L_mean,B_L_std,S_AB_mean,wall_s,status
boundary,pps/boundary/L96_z0.350_lam0.1775/real000.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,0,0.1775,0.8225,96.0,128,0.35581912527798365,-5.291557138047813,5.23802026070273,0.33905971030285353,124.7517592783773,0.02728964582791483,1,1.837478471759715,0.22102924160803725,9.179962930638794,1.5982355841647,4.977590584395287,721.4922337532043,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real001.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,1,0.1775,0.8225,96.0,128,0.35581912527798365,-5.194755723827522,4.671871371011519,0.2110567476947613,125.87124315616589,0.02695557103491211,1,1.4493868538658727,0.2608742221522569,6.751338639803778,1.5254799673116217,4.638176186277608,716.7005426883698,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real002.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,2,0.1775,0.8225,96.0,128,0.35581912527798365,-5.19341671464197,4.519993174480525,0.281903045356918,125.28932795978317,0.027140675428119806,1,1.5076080747909157,0.2387725717195843,6.4260024578693535,1.4606280783934662,4.25636153192404,782.6690027713776,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real003.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,3,0.1775,0.8225,96.0,128,0.35581912527798365,-5.242357286344211,4.639130549875627,0.3774977325598029,125.64598364137574,0.027344943385147674,1,1.7228325968222102,0.3928509111703307,7.52918699488237,2.0978011676731,4.345933154985177,743.4250745773315,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real004.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,4,0.1775,0.8225,96.0,128,0.35581912527798365,-5.189172716109014,4.4431335438360025,0.25211928708879,125.1017730606794,0.02658945781719565,1,1.5345228463421243,0.3651685273970305,7.617438367175077,2.258553401261696,4.914131069176736,709.9806334972382,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real005.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,5,0.1775,0.8225,96.0,128,0.35581912527798365,-5.2766278503277855,4.668860292326103,0.5533168912687678,125.42580063165678,0.026909804525145308,1,1.7437346020325282,0.2561321237430371,8.971228310669694,1.9318833434473994,5.109742236863279,773.5683994293213,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real006.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,6,0.1775,0.8225,96.0,128,0.35581912527798365,-5.262424198353435,4.902022092307346,0.4563304127435015,124.15686734551855,0.027445742906587304,1,1.607570863899938,0.32423212214914443,7.1407814188589835,2.1581689437497857,4.392967640824749,728.1362524032593,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real007.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,7,0.1775,0.8225,96.0,128,0.35581912527798365,-5.212758770232961,4.3773335444516555,0.2668810170269217,125.32569150914955,0.02674578578938962,1,1.8679114853003183,0.31743536086842233,9.236651734397405,1.811407919716907,4.946376738232253,764.0591623783112,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real008.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,8,0.1775,0.8225,96.0,128,0.35581912527798365,-5.321287537286885,4.832637312472973,0.24161753315692425,125.34705683776862,0.02714091959983136,1,1.2456996020748865,0.3161261290386385,5.765927062935052,2.0947409602755593,4.530040302643766,743.4449906349182,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real009.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,9,0.1775,0.8225,96.0,128,0.35581912527798365,-5.283567390028144,4.749956043820426,0.4217795836117084,125.48662110054306,0.027193855001888142,1,1.2535156049426466,0.2133118337384491,5.8154714894505215,1.4343703256760783,4.596750362951946,778.7113928794861,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real010.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,10,0.1775,0.8225,96.0,128,0.35581912527798365,-5.320518186268685,5.016205771596061,0.4153816428676111,124.52503408263588,0.027065054131568133,1,1.106606675583027,0.3127588340027663,4.934845537257078,1.9975977097919613,4.3450807259638085,714.11332654953,ok
boundary,pps/boundary/L96_z0.350_lam0.1775/real011.json,0.21580547112462004,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.1775,0.35,11,0.1775,0.8225,96.0,128,0.35581912527798365,-5.321571114023791,5.1675409165904425,0.26314346669173755,125.31853997289365,0.027810359821080835,1,1.9220362089982406,0.302877512725347,9.52189168755006,2.0611082657066895,4.927791922799509,739.5237398147583,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real000.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,0,0.2219,0.7781,96.0,128,0.28462322999928846,-6.163026526746061,3.6641835085467767,0.35570562743121753,124.25140273258442,0.03140927391234387,1,1.0657036525296548,0.3480188394227839,3.875168987771845,1.8808972558355024,3.493863086588954,906.9950091838837,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real001.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,1,0.2219,0.7781,96.0,128,0.28462322999928846,-6.301441389394669,3.817885929060874,0.4872744472048462,124.26672034486921,0.032807341889265984,1,1.2120984096719347,0.27683408677126337,4.377293982177665,1.3256184062449758,3.583630719277505,934.7048647403717,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real002.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,2,0.2219,0.7781,96.0,128,0.28462322999928846,-6.277836618397856,3.9032215635957472,0.18033254444902283,124.28491991348099,0.03266107019759621,1,0.9027678031905089,0.3528782282223489,3.783239915160153,1.8994126244365956,4.0480247627641255,873.6586830615997,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real003.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,3,0.2219,0.7781,96.0,128,0.28462322999928846,-6.266956021865995,4.229833222081539,0.24375565508873984,125.7397043037128,0.03215622584891468,1,1.0921893154012565,0.28395280649362853,4.246441344637408,1.481877949226219,3.8337680339717792,879.329806804657,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real004.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,4,0.2219,0.7781,96.0,128,0.28462322999928846,-6.135081877036992,3.526504404927352,0.3772290816506712,125.50483644986787,0.031814560870425466,1,1.2345456945992996,0.3851423876003881,4.8916674058387954,2.1510794993046995,3.8322277220780236,880.958456993103,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real005.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,5,0.2219,0.7781,96.0,128,0.28462322999928846,-6.259697320739783,4.009985070854944,0.2272329446729496,124.92406245981108,0.03310644792680158,1,0.9297357478314278,0.26493204717106317,3.2975604624165724,1.362224655861297,3.463100610077767,934.6075382232666,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real006.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,6,0.2219,0.7781,96.0,128,0.28462322999928846,-6.15678320688874,3.416268353337082,0.40977316197023755,125.21103630727639,0.03200533386305918,1,1.3890973045417077,0.4752232902469602,5.275356476118622,2.6892355467102314,3.622077125580429,872.7540895938873,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real007.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,7,0.2219,0.7781,96.0,128,0.28462322999928846,-6.140855486413681,3.630089206814414,0.2753922614892073,124.48927630146034,0.030638402163804007,1,0.9890195116974638,0.22395109526473492,3.0932981288203596,1.187938967503068,3.052909246769914,917.3624174594879,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real008.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,8,0.2219,0.7781,96.0,128,0.28462322999928846,-6.100707768958979,3.739336963507876,0.2378654883233827,125.00436229376459,0.032215006395817244,1,1.1243712882509258,0.254068536755019,4.435120017097647,1.262335402124144,3.9259921390643076,854.1937229633331,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real009.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,9,0.2219,0.7781,96.0,128,0.28462322999928846,-6.209236974594702,3.756801137567237,0.29627739521995405,125.96499536988148,0.03171961238678548,1,1.013350319125042,0.27054413368687585,3.8166260073557847,1.3763008758725654,3.694752465390981,911.6519842147827,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real010.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,10,0.2219,0.7781,96.0,128,0.28462322999928846,-6.1128820612005645,3.4873868745767416,0.41750492711634424,125.28718119073329,0.031835359708984046,1,1.1721769633103358,0.3422181923801474,4.33571555214016,1.7971821986748278,3.604726630293177,900.757955789566,ok
boundary,pps/boundary/L96_z0.350_lam0.2219/real011.json,0.28518185323223233,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2219,0.35,11,0.2219,0.7781,96.0,128,0.28462322999928846,-6.233140396261934,3.963072764186192,0.5004329628554518,124.79996329814193,0.032042968685678054,1,1.08706682477519,0.29228136643342656,3.8922486196444708,1.4975532158882914,3.487340190404659,870.6542735099792,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real000.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,0,0.2662,0.7338,96.0,128,0.23725730554786667,-6.884555231037829,2.9456546840249267,0.169033600427976,123.98893714023036,0.035968019372382934,1,0.4790643342763282,0.1851803007955192,1.3668113705016955,0.7183146198531082,2.760684456156716,998.9325165748596,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real001.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,1,0.2662,0.7338,96.0,128,0.23725730554786667,-6.841162589741441,2.639451137799566,0.5034630205438471,125.28199744997077,0.035333134245331424,1,0.49242033576779043,0.22834499500678787,1.2426330717610328,0.8594022283774162,2.376992657106295,1056.5532579421997,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real002.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,2,0.2662,0.7338,96.0,128,0.23725730554786667,-6.848748013678873,2.845141228351325,0.23118804226599962,125.26681702288269,0.03537736361099829,1,0.8165840516720602,0.23106274584875597,2.729235160918571,1.0660386273529772,3.2383070819266537,996.5749452114105,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real003.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,3,0.2662,0.7338,96.0,128,0.23725730554786667,-6.950256368906067,2.8672925618375333,0.32638570665304295,124.40875691776094,0.034950831344923876,1,0.3259650843748003,0.1511881069660394,0.849430429128158,0.5562057111818185,2.438098677830194,1000.640659570694,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real004.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,4,0.2662,0.7338,96.0,128,0.23725730554786667,-6.974553958391515,3.0606245537226315,0.37080216577977376,124.2182151125305,0.03665498584628373,1,0.9477142828334609,0.21058847407648626,3.068058867256698,0.969267572915403,3.1878534057736907,1023.2319059371948,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real005.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,5,0.2662,0.7338,96.0,128,0.23725730554786667,-6.902598224341176,2.6760095831024198,0.14103137416843434,123.99218031311685,0.03454566875291138,1,0.4328582492520727,0.15555308284040287,1.075843375640895,0.692710625107454,2.335416993069172,1079.224912405014,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real006.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,6,0.2662,0.7338,96.0,128,0.23725730554786667,-6.851572774564935,2.813018634820487,0.27847319007777965,124.2006183061419,0.035508729643259664,1,0.768114389101655,0.16544904235628263,2.0735907357201997,0.6659177397201342,2.6683417385452817,1031.1560299396515,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real007.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,7,0.2662,0.7338,96.0,128,0.23725730554786667,-6.991462882298136,3.013198278403759,0.13823101002176927,125.35131898340154,0.03647095926226025,1,0.524421053027817,0.16702389201981757,1.4952426047521257,0.7034501556833326,2.7753515131610094,1058.4974188804626,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real008.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,8,0.2662,0.7338,96.0,128,0.23725730554786667,-6.829708594121826,2.670125510303557,0.1992328707819044,123.39595900502377,0.03527360444024708,1,0.4452993470257685,0.1418632095214446,1.0714708261063897,0.45391655487142474,2.3571267800849616,1050.869059562683,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real009.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,9,0.2662,0.7338,96.0,128,0.23725730554786667,-7.00545596413039,3.130986899657357,0.21629568078775543,125.0042711613929,0.03625401273665261,1,0.8368914658384303,0.2245905309187633,2.6039422292194137,0.9374724588595496,3.0634819135542353,1016.9931375980377,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real010.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,10,0.2662,0.7338,96.0,128,0.23725730554786667,-6.973727476810754,3.100448061617999,0.3128428526093461,124.90292942134687,0.03559242521696709,1,0.7504586271151434,0.22268606078672104,1.9254139593861983,0.6463002677842122,2.5616505051841103,1010.9618647098541,ok
boundary,pps/boundary/L96_z0.350_lam0.2662/real011.json,0.362769146906514,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.2662,0.35,11,0.2662,0.7338,96.0,128,0.23725730554786667,-6.877280787622001,2.7389738770860803,0.31362154341957427,124.79347094539115,0.03569425608265995,1,0.4958710894751641,0.16805985720935332,1.2144603770192046,0.5571360956216925,2.378437217661154,993.9054579734802,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real000.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,0,0.3106,0.6894,96.0,128,0.20334157996407634,-7.410047892930845,2.274433780381859,0.15609932032353385,124.46384711628065,0.03793626017294149,1,0.5433554869428452,0.23944975181439487,1.454935530034983,0.7922569274646091,2.5717204633924444,1165.3530356884003,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real001.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,1,0.3106,0.6894,96.0,128,0.20334157996407634,-7.2226887315300985,2.0634985112478015,0.17722292961317665,123.67771494716102,0.036806134741150104,1,0.1964470659555413,0.08157554095717715,0.4008728243785049,0.2162486915057485,1.9633024536222832,1083.855244398117,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real002.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,2,0.3106,0.6894,96.0,128,0.20334157996407634,-7.491452137538091,2.27987352141635,0.28800163966389464,124.80372563011295,0.03812654756289902,1,0.350288238717415,0.19267470631365308,0.7153482374692677,0.4476907517167973,1.9681490079509347,1132.5107429027557,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real003.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,3,0.3106,0.6894,96.0,128,0.20334157996407634,-7.240772758940522,2.193240419675204,0.14113290500469372,124.73623349970805,0.03821622423355958,1,0.3250580237456763,0.17738306636360873,0.7308564617331128,0.5221458348593458,2.1245648092173255,1086.359216928482,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real004.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,4,0.3106,0.6894,96.0,128,0.20334157996407634,-7.257404769961123,2.1031861063614037,0.15213454887937558,123.92412893427286,0.03689892829017142,1,0.3616408814465612,0.22278682703515357,0.8987599698448847,0.621585431023288,2.4023158102088455,1089.3238689899445,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real005.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,5,0.3106,0.6894,96.0,128,0.20334157996407634,-7.252351273919956,2.0636041198955613,0.18777313732936243,124.78997650340972,0.03667239520766389,1,0.24148514931879234,0.123536333636607,0.46921117107707006,0.32623118426097586,1.8391190606350758,1072.149866104126,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real006.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,6,0.3106,0.6894,96.0,128,0.20334157996407634,-7.333439902199374,2.1618758105103626,0.20625433789287534,124.28999962692033,0.038022652106463044,1,0.22761441788893644,0.12300897164932188,0.4545490314863765,0.3306883522029296,1.9102253375686589,1124.543804883957,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real007.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,7,0.3106,0.6894,96.0,128,0.20334157996407634,-7.459338480281377,2.3343932004139587,0.16396558531325878,124.99672343186776,0.038647756387440314,1,0.27104121260333325,0.10909164843371648,0.624195782000424,0.3179287544432369,2.2395173516934346,1085.674290895462,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real008.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,8,0.3106,0.6894,96.0,128,0.20334157996407634,-7.293548195667081,2.1609304222923362,0.1450784052163188,125.26380997185764,0.037695542546966866,1,0.566448265228983,0.2908672111964869,1.2580664523952367,0.7685020981481459,2.157145568867022,1050.9347858428955,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real009.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,9,0.3106,0.6894,96.0,128,0.20334157996407634,-7.219043085197103,2.0834413584845697,0.13338436932920558,124.16908159107301,0.037165982944310956,1,0.4038437970823434,0.21053194450388446,0.9023263261238288,0.5754262159162198,2.15359498060518,1054.4196555614471,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real010.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,10,0.3106,0.6894,96.0,128,0.20334157996407634,-7.454476910590015,2.303551727555021,0.11366466291755277,124.98167199962458,0.039219645793371234,1,0.4982424721628094,0.3078187916242578,1.2816079841616976,1.0128936601237808,2.3207521314116457,1132.9433228969574,ok
boundary,pps/boundary/L96_z0.350_lam0.3106/real011.json,0.450536698578474,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.3106,0.35,11,0.3106,0.6894,96.0,128,0.20334157996407634,-7.361908014053469,2.281386731864249,0.28273532305129273,123.47674724498982,0.03748873660988429,1,0.14242807436664245,0.08875440872199192,0.28255363752966467,0.238221332818966,1.8776310867888535,1176.4945962429047,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real000.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,0,0.355,0.645,96.0,128,0.17790956263899182,-7.446769491377296,1.76832686147822,0.0798083475181729,123.40569115521062,0.037083449751301206,1,0.1304202808463031,0.12298311246218752,0.23989066562304,0.2960600656333571,1.7260588069057838,1127.0381081104279,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real001.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,1,0.355,0.645,96.0,128,0.17790956263899182,-7.490638890189097,1.7764689568443763,0.07318590154273168,124.02075563270851,0.03755763368258186,1,0.1154944170485415,0.10307980487793292,0.21167286121481965,0.286272232318266,1.6907016497318192,1185.528951883316,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real002.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,2,0.355,0.645,96.0,128,0.17790956263899182,-7.436200163041537,1.7219569387534004,0.08173961907030394,124.52480279662237,0.03731190163852388,1,0.0511675655558813,0.038015878232094125,0.0885827423251539,0.07842493836117738,1.6417835169748285,1194.77690076828,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real003.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,3,0.355,0.645,96.0,128,0.17790956263899182,-7.488776143175426,1.7998080317964007,0.11600598970452243,123.65985335316752,0.0375445936411414,1,0.06408626289054274,0.06408256239097761,0.12262677407013936,0.16080024688470973,1.6880350320790296,1160.9635970592499,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real004.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,4,0.355,0.645,96.0,128,0.17790956263899182,-7.56472526621572,1.7851998527329702,0.14215952605565627,124.79141596086323,0.03853889354587107,1,0.20144743293403022,0.19737506412984343,0.45103164352860714,0.471422868701064,2.180851210576242,1230.6637163162231,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real005.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,5,0.355,0.645,96.0,128,0.17790956263899182,-7.3928052162665905,1.7423187974296523,0.10163693140910057,124.80842205598994,0.03725589581267909,1,0.11202065518976392,0.09223153599040437,0.1914881863119099,0.1892429219394864,1.639416572236284,1157.6789121627808,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real006.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,6,0.355,0.645,96.0,128,0.17790956263899182,-7.509612372075466,1.798050833539939,0.1264963782986416,124.43341696462505,0.03748741132115071,1,0.09561887097964133,0.0540793877636357,0.17703106681755842,0.1133807725835374,1.823300148391863,1238.584110736847,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real007.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,7,0.355,0.645,96.0,128,0.17790956263899182,-7.581107222327205,1.8240511422097563,0.07919892631034091,123.57353379955626,0.038334258498062164,1,0.1857316176655502,0.10778964470751062,0.3956457517255525,0.2738755700414985,2.0237021105908335,1179.3774042129517,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real008.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,8,0.355,0.645,96.0,128,0.17790956263899182,-7.427119522562728,1.7477978749778464,0.09787582379066344,123.92637951045036,0.03719811078455717,1,0.042433089932105025,0.03976921644244841,0.07288454320167688,0.09361103137253306,1.5969988348935875,1147.767743587494,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real009.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,9,0.355,0.645,96.0,128,0.17790956263899182,-7.389949348074032,1.7604314243748962,0.08920372403693187,124.70261184628706,0.038130424013324504,1,0.2581236570738909,0.15213353326573836,0.4801073626527215,0.34472177869873083,1.772449949226755,1112.9408793449402,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real010.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,10,0.355,0.645,96.0,128,0.17790956263899182,-7.605897205618203,1.9912816616445743,0.1979112487663375,123.94574144929715,0.04034005914788649,1,0.12193838752524401,0.1213532445401969,0.2570432753232129,0.33278595347514456,1.8416686887483027,1150.8301281929016,ok
boundary,pps/boundary/L96_z0.350_lam0.3550/real011.json,0.5503875968992248,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.355,0.35,11,0.355,0.645,96.0,128,0.17790956263899182,-7.573600628015206,1.8319404596763214,0.1386671563543869,124.36220399279364,0.03806004958201018,1,0.07651917939404346,0.0765070655013638,0.13375156606592414,0.13529697403962745,1.6958650136890343,1208.700617313385,ok
boundary,pps/boundary/L96_z0.350_lam0.4141/real000.json,0.7067759003242875,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.4141,0.35,0,0.4141,0.5859,96.0,128,0.1525184610887276,-7.30010946899682,1.5234301186325072,0.05054105633732638,123.74892611965143,0.037257072069593104,1,0.015853900528926476,0.026318656664421295,0.023532144647076973,0.03663132571228821,1.5289998303277996,1198.5427367687225,ok
boundary,pps/boundary/L96_z0.350_lam0.4141/real001.json,0.7067759003242875,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.4141,0.35,1,0.4141,0.5859,96.0,128,0.1525184610887276,-7.277246940634412,1.5146604949317128,0.04348794166876285,124.16435521748564,0.03638137183309249,1,0.010260144970293945,0.012640808703490297,0.016281142420058632,0.020842206262816743,1.516375695990689,1163.6118695735931,ok
boundary,pps/boundary/L96_z0.350_lam0.4141/real002.json,0.7067759003242875,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.4141,0.35,2,0.4141,0.5859,96.0,128,0.1525184610887276,-7.290078118555546,1.541270518048236,0.052869753419773416,124.2348060054124,0.03704634675277815,1,0.01609706686434171,0.020486574804429773,0.02819654453187862,0.043238508288693925,1.6429817024833295,1214.655677318573,ok
boundary,pps/boundary/L96_z0.350_lam0.4141/real003.json,0.7067759003242875,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.4141,0.35,3,0.4141,0.5859,96.0,128,0.1525184610887276,-7.382594600497203,1.5521354837228303,0.08028785402947565,124.4098499481485,0.03784238604753138,1,0.017096621463282252,0.020091573440759496,0.028697218573181534,0.03859263198245375,1.552752232450481,1226.717542886734,ok
boundary,pps/boundary/L96_z0.350_lam0.4141/real004.json,0.7067759003242875,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.4141,0.35,4,0.4141,0.5859,96.0,128,0.1525184610887276,-7.532162279376929,1.5423369308615418,0.06381441648468071,124.50828856013553,0.03708337750623214,1,0.04582150435402583,0.07100389976071061,0.06705123727548565,0.10893984036747409,1.4529163096973239,1217.636631011963,ok
boundary,pps/boundary/L96_z0.350_lam0.4141/real005.json,0.7067759003242875,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.4141,0.35,5,0.4141,0.5859,96.0,128,0.1525184610887276,-7.462933419855086,1.5737882071766187,0.08121603771670702,124.42444050056523,0.03800604036558007,1,0.024483990536895248,0.03380675946760101,0.03638071833036291,0.04894653670419606,1.4981361569219094,1243.2248742580414,ok
boundary,pps/boundary/L96_z0.350_lam0.4141/real006.json,0.7067759003242875,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,96,0.4141,0.35,6,0.4141,0.5859,96.0,128,0.1525184610887276,-7.492537630221565,1.5254075632662965,0.04444299031496737,123.7172837348489,0.036663115883832476,1,0.008602183694625178,0.008853696034987276,0.014861821832013383,0.018145277833153655,1.5622675917803726,1217.0896453857422,ok
