source_task,source_arm,source_file,L,T,zeta,lam,N_c,dtau_mult,resample_scheme,seed,status,wall_s,n_steps,cmi_weighted_mean,cmi_within_var,n_nonfinite,n_distinct_anc_final,gess_final,ess_cum_final,ess_frac_mean,brentq_fallbacks
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00079.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300079,ok,1829.94,395,0.3690718636346335,0.06293559202982357,0,1,1.0,1012.2784977579732,0.9886638655816039,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00080.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300080,ok,1831.31,395,0.36262377980328087,0.05137142799556831,0,2,1.0520688686438977,1012.1136653168321,0.9886662703963807,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00081.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300081,ok,1992.27,395,0.4224952626763803,0.05583373465584743,0,6,3.0677159825634126,1012.8944725526172,0.9888253285549561,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00082.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300082,ok,1988.16,395,0.43170777965217527,0.04151478980200667,0,2,1.0257128603429555,1011.6234266426703,0.9887012973510952,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00083.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300083,ok,1986.39,395,0.4337853415792611,0.058061291967740236,0,1,1.0,1011.9920042034241,0.9886695731688759,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00084.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300084,ok,1820.1,395,0.40088402775173604,0.05148111160726284,0,2,1.9989019703531996,1013.0119626768276,0.9886808927439564,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00085.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300085,ok,1832.46,395,0.39967675757495086,0.05028099726592724,0,2,1.5395602330389024,1012.1953288431799,0.9887018703342869,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00086.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300086,ok,1854.61,395,0.4777532529385075,0.04922944918064581,0,2,1.5496807755970678,1013.8996113227239,0.9889104649431514,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00087.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300087,ok,1996.58,395,0.4918353831124278,0.050029616868849755,0,2,1.8942066947269542,1012.0985684105507,0.9889540516180748,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00088.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300088,ok,2002.52,395,0.40884874427271906,0.041957423212943185,0,2,1.709644074152577,1012.984490371903,0.9886195082350137,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00089.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300089,ok,1987.78,395,0.3843826721089524,0.04528219943763814,0,3,1.1238684424323102,1012.4747798764097,0.9887605541272694,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00090.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300090,ok,1837.4,395,0.43987534676059115,0.04728122129071939,0,2,1.007843016639498,1011.4828919576895,0.9887837453466384,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00091.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300091,ok,2000.0,395,0.35908890040126945,0.041260424184598424,0,2,1.4508383397579758,1013.0990058983967,0.9886722432600376,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00092.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300092,ok,1978.48,395,0.3400369507340545,0.046966736329623816,0,3,1.0689218586576905,1012.043314600589,0.9883931220901553,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00093.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300093,ok,1972.87,395,0.391937056178774,0.05078311204906336,0,3,1.6612578700051015,1013.0110590839056,0.9884706498314573,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00094.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300094,ok,1970.97,395,0.3600597070128708,0.05430092995404115,0,1,1.0,1013.3432724707219,0.9884822460193369,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00095.json,64,64.0,0.35,0.2932,1024,6.0,systematic,30300095,ok,1987.8,395,0.37948877409296694,0.05284795001089155,0,2,1.8179952009098852,1011.7612402217455,0.988632072304351,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00096.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301000,ok,2052.93,408,0.3246121892669622,0.03362246105992077,0,3,2.395004316862258,1011.7930964434104,0.9887200951727942,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00097.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301001,ok,1858.99,408,0.36112591240203995,0.0367309698424876,0,2,1.2872122856336161,1012.6039162475633,0.9884289422769941,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00098.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301002,ok,1963.65,408,0.3325024588303252,0.04910349933951606,0,2,1.3580901856763925,1012.757684755342,0.9885302869234251,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00099.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301003,ok,1872.82,408,0.3106661739022363,0.03496379979930512,0,2,1.5522087580565416,1012.153648111201,0.9885548893406644,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00100.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301004,ok,1836.52,408,0.3717332334930922,0.04689936183867528,0,1,1.0,1013.7415870679106,0.9883645489717011,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00101.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301005,ok,1868.37,408,0.3901181810457526,0.04344466548242759,0,3,1.4784960336596082,1012.3479630137556,0.9885810848868292,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00102.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301006,ok,1887.05,408,0.3727328519657556,0.04043453394777901,0,2,1.0197219477660129,1012.5941072840493,0.9885484642624183,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00103.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301007,ok,1871.04,408,0.3619049209657449,0.04318396245878271,0,1,1.0,1012.558655455572,0.9883660197914248,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00104.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301008,ok,1879.89,408,0.3222137781505767,0.041500384282120294,0,2,1.9998092833248782,1013.0770431988269,0.9886681059494478,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00105.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301009,ok,1868.17,408,0.38127340819571853,0.04834683477552048,0,5,2.214100804493338,1012.2961315215091,0.9885832095415118,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00106.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301010,ok,1871.42,408,0.3453460591393669,0.029692598816066174,0,3,1.0668772116893186,1012.5069444713102,0.9884338448942238,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00107.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301011,ok,1882.44,408,0.3363888949049523,0.0479082689483578,0,3,1.5410626315356308,1012.1838663027661,0.9888059371845762,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00108.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301012,ok,1882.61,408,0.39251955857016674,0.04270914106329589,0,4,2.4628682290712476,1013.516090545745,0.9887600150926993,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00109.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301013,ok,1870.79,408,0.3328012134891185,0.032000492203104546,0,3,2.487524138029198,1012.074079089442,0.9884043283257521,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00110.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301014,ok,1870.56,408,0.3430259201946888,0.03803909180079923,0,3,1.7398841820565152,1012.5418153410528,0.9885235498883949,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00111.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301015,ok,1788.56,408,0.37399106898162104,0.04724146274690614,0,3,1.4691905675974837,1012.0951808239697,0.9884717523636527,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00112.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301016,ok,1708.23,408,0.3814931993405326,0.04263792340214486,0,3,2.6974403827849662,1011.9432634240734,0.9884386668308653,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00113.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301017,ok,2061.3,408,0.3357793670687054,0.044729959792749074,0,4,3.3685725483645057,1012.6523568076719,0.988540437378376,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00114.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301018,ok,2054.38,408,0.3637914226872302,0.03695555753626851,0,2,1.6930648307219345,1013.136279766726,0.988542444398527,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00115.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301019,ok,2057.7,408,0.3306605065684422,0.05027566670566702,0,2,1.8681870011402508,1012.7767888451847,0.9885098216807822,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00116.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301020,ok,2038.2,408,0.31641637785472393,0.03414134439113803,0,3,1.9727058256920431,1011.8975063979339,0.9884981653050469,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00117.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301021,ok,2060.13,408,0.30667168023419283,0.03604810319050577,0,2,1.6174489811658364,1011.8666637741336,0.9885575391804173,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00118.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301022,ok,2059.53,408,0.3285035802914149,0.031103447537404523,0,3,1.8162003374059923,1012.0687052255789,0.9886470224013921,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00119.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301023,ok,2071.66,408,0.34240056363508686,0.03978124134083688,0,5,2.7441731438590984,1012.586707958228,0.9888296330463832,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00120.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301024,ok,1878.76,408,0.2962185294186046,0.029188851699899,0,2,1.343267368334751,1012.0060559121621,0.9885808298616326,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00121.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301025,ok,1898.95,408,0.37950352636525964,0.038794521565891256,0,1,1.0,1012.6670063034313,0.9887417216373515,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00122.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301026,ok,2039.23,408,0.35944998398912664,0.0423697333106482,0,1,1.0,1012.0888195152598,0.9883330897447712,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00123.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301027,ok,2072.11,408,0.36971750709492535,0.04623690524988044,0,1,1.0,1012.9593732097171,0.9885662724353652,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00124.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301028,ok,2054.13,408,0.3133856913962685,0.03558517816510619,0,1,1.0,1011.8892909741588,0.9887055006956417,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00125.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301029,ok,2054.49,408,0.33320688126629994,0.03267884600184605,0,2,1.089615269510857,1012.2835898787828,0.9884451443271222,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00126.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301030,ok,2074.6,408,0.37675868544595303,0.039086560826010995,0,2,1.760153089486848,1011.8822295642713,0.9886295925144517,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00127.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301031,ok,2052.5,408,0.3542559192578644,0.044624047300043976,0,2,1.6248930763032294,1012.5877519511218,0.9886296253386713,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00128.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301032,ok,2133.63,408,0.39895983827620585,0.04930031073080816,0,3,1.3661053251446782,1011.2231207878262,0.9885033914074838,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00129.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301033,ok,1893.34,408,0.3785645120968224,0.04372053985908179,0,2,1.2001062105716143,1012.3749813859006,0.9885008526788999,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00130.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301034,ok,1835.64,408,0.36024886202027084,0.04954489508012174,0,2,1.937444569266245,1012.7167550294413,0.9886361652139088,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00131.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301035,ok,1851.25,408,0.3413495208929458,0.03866627125174449,0,2,1.4964564310852198,1012.6149161846186,0.9887030858871216,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00132.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301036,ok,1836.61,408,0.34945822218419464,0.045126005217160016,0,2,1.8699927595418895,1011.5758513176711,0.988385234307147,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00133.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301037,ok,1825.73,408,0.3545631637943906,0.04697022733870515,0,1,1.0,1012.5089341555414,0.9885853520592753,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00134.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301038,ok,2051.82,408,0.3601893283225805,0.04756918652937388,0,3,2.0233405372028406,1012.6379914438272,0.9887028397997383,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00135.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301039,ok,2051.87,408,0.35296508915842356,0.04198913963834989,0,3,1.9697930599179454,1012.3294806518448,0.9884201944553743,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00136.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301040,ok,2037.66,408,0.35458791865159917,0.0374255866626103,0,5,1.7743603627995126,1013.6606660363153,0.988564424743224,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00137.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301041,ok,2034.97,408,0.3481073470269027,0.04794201737388642,0,2,1.6421718634989741,1011.6819263482379,0.9885733122000108,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00138.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301042,ok,2060.31,408,0.3873605249000235,0.041092143501737406,0,2,1.4079835001933572,1012.9808474600111,0.9888080220916994,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00139.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301043,ok,2060.81,408,0.3862256608589665,0.04816143559556773,0,2,1.9720083501024956,1012.0313845121419,0.9886238721476233,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00140.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301044,ok,2037.25,408,0.35197593385658443,0.04589075652465655,0,1,1.0,1012.8693406940756,0.9885625071124404,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00141.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301045,ok,1981.5,408,0.36257143942223413,0.05243074599087637,0,2,1.8476914781517728,1011.5846390304092,0.9885512494843286,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00142.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301046,ok,2003.37,408,0.42379835684331446,0.05046392366959872,0,3,1.7002519790244488,1013.1158103035383,0.9888061283697345,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00143.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301047,ok,2056.09,408,0.3625145589242912,0.04365445853540202,0,2,1.0177325959472234,1011.9863829715983,0.9885728851034347,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00144.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301048,ok,2052.55,408,0.3577781715797296,0.039348701940651126,0,2,1.0603072392955661,1012.55900280545,0.988548510079021,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00145.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301049,ok,2046.83,408,0.38466994781130237,0.053827266117327924,0,2,1.5294282380396733,1012.7471136207529,0.9883662159183539,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00146.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301050,ok,2056.32,408,0.3898590624656427,0.03592324033210182,0,3,2.858417066934178,1012.077596294692,0.9884339276409085,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00147.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301051,ok,2056.11,408,0.3824746169745983,0.04300653441373487,0,2,1.4989935956084173,1011.9511337631883,0.9885172306429136,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00148.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301052,ok,2060.68,408,0.30462691138094444,0.03683388047253326,0,1,1.0,1012.3560239948642,0.9886036362915829,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00149.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301053,ok,2023.64,408,0.2776876328400274,0.035575238973475656,0,2,1.2490393159786828,1011.8648903504801,0.9883165555824673,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00150.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301054,ok,2077.18,408,0.34727190941002717,0.04861415889948683,0,2,1.0748694566485364,1011.8592784823687,0.9886435351488856,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00151.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301055,ok,1983.52,408,0.3237764069484672,0.050404094280429225,0,3,2.2499216822229373,1013.120757594696,0.9884386736573564,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00152.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301056,ok,1985.44,408,0.32909370141054917,0.046011437444929165,0,3,1.3143245350373398,1012.4498254805363,0.9886177176265338,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00153.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301057,ok,2053.72,408,0.3239744590802125,0.05119793195730563,0,3,1.3681979978914185,1012.0010332844759,0.988613227342161,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00154.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301058,ok,2048.87,408,0.36745764847465473,0.032438413709224116,0,3,1.980769884657088,1012.1789547074446,0.9888291998826707,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00155.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301059,ok,2053.79,408,0.37657696264219115,0.041187654898847,0,1,1.0,1012.6705197837772,0.9883955841981895,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00156.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301060,ok,2063.47,408,0.3619191827188093,0.04279218008651851,0,1,1.0,1013.7027538873267,0.9884646511800826,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00157.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301061,ok,2033.14,408,0.32837288261015773,0.0345452435491106,0,1,1.0,1011.9147393516686,0.9884121493654714,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00158.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301062,ok,2055.57,408,0.3608725218064724,0.04770998345442811,0,3,2.007896964149621,1012.246069423643,0.988780558915099,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00159.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301063,ok,2059.52,408,0.31682655226443657,0.03427224341321995,0,4,2.2008840678876824,1011.77268402321,0.9883821422033386,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00160.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301064,ok,2032.69,408,0.39312453477496845,0.039626543487931466,0,4,1.5596985842503428,1013.1204222297604,0.98844950927166,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB,TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00161.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301065,ok,2057.52,408,0.36335521740386456,0.04577587594644812,0,3,2.192967119379949,1012.1608117392494,0.988490211422736,0
