arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100000
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100001
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100002
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100003
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100004
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100005
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100006
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100007
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100008
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100009
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100010
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100011
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100012
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100013
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100014
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100015
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100016
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100017
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100018
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100019
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100020
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100021
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100022
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100023
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100024
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100025
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100026
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100027
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100028
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100029
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100030
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100031
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100032
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100033
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100034
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100035
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100036
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100037
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100038
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100039
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100040
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100041
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100042
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100043
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100044
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100045
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100046
B2048,64,64.0,2048,0.35,0.2182,6.0,systematic,33100047
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101000
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101001
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101002
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101003
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101004
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101005
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101006
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101007
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101008
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101009
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101010
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101011
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101012
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101013
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101014
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101015
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101016
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101017
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101018
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101019
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101020
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101021
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101022
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101023
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101024
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101025
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101026
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101027
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101028
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101029
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101030
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101031
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101032
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101033
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101034
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101035
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101036
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101037
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101038
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101039
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101040
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101041
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101042
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101043
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101044
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101045
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101046
B2048,64,64.0,2048,0.35,0.2232,6.0,systematic,33101047
B2048,64,64.0,2048,0.35,0.2282,6.0,systematic,33102000
B2048,64,64.0,2048,0.35,0.2282,6.0,systematic,33102001
B2048,64,64.0,2048,0.35,0.2282,6.0,systematic,33102002
B2048,64,64.0,2048,0.35,0.2282,6.0,systematic,33102003
