arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100000
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100001
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100002
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100003
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100004
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100005
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100006
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100007
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100008
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100009
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100010
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100011
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100012
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100013
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100014
M_z070_nc256,32,32.0,256,0.7,0.25,6.0,systematic,38100015
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100016
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100017
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100018
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100019
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100020
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100021
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100022
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100023
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100024
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100025
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100026
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100027
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100028
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100029
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100030
M_z070_nc256,32,32.0,256,0.7,0.284,6.0,systematic,38100031
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100032
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100033
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100034
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100035
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100036
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100037
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100038
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100039
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100040
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100041
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100042
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100043
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100044
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100045
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100046
M_z070_nc256,32,32.0,256,0.7,0.318,6.0,systematic,38100047
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100048
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100049
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100050
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100051
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100052
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100053
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100054
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100055
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100056
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100057
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100058
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100059
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100060
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100061
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100062
M_z070_nc256,32,32.0,256,0.7,0.351,6.0,systematic,38100063
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100064
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100065
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100066
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100067
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100068
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100069
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100070
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100071
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100072
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100073
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100074
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100075
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100076
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100077
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100078
M_z070_nc256,32,32.0,256,0.7,0.385,6.0,systematic,38100079
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100080
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100081
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100082
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100083
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100084
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100085
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100086
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100087
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100088
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100089
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100090
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100091
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100092
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100093
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100094
M_z070_nc256,32,32.0,256,0.7,0.419,6.0,systematic,38100095
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100096
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100097
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100098
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100099
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100100
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100101
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100102
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100103
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100104
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100105
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100106
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100107
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100108
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100109
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100110
M_z070_nc256,32,32.0,256,0.7,0.453,6.0,systematic,38100111
M_z070_nc256,32,32.0,256,0.7,0.486,6.0,systematic,38100112
M_z070_nc256,32,32.0,256,0.7,0.486,6.0,systematic,38100113
M_z070_nc256,32,32.0,256,0.7,0.486,6.0,systematic,38100114
M_z070_nc256,32,32.0,256,0.7,0.486,6.0,systematic,38100115
M_z070_nc256,32,32.0,256,0.7,0.486,6.0,systematic,38100116
M_z070_nc256,32,32.0,256,0.7,0.486,6.0,systematic,38100117
