arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600000
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600001
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600002
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600003
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600004
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600005
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600006
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600007
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600008
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600009
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600010
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600011
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600012
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600013
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600014
M_z020_nc256,32,32.0,256,0.2,0.08,6.0,systematic,37600015
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600016
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600017
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600018
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600019
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600020
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600021
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600022
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600023
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600024
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600025
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600026
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600027
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600028
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600029
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600030
M_z020_nc256,32,32.0,256,0.2,0.1025,6.0,systematic,37600031
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600032
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600033
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600034
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600035
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600036
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600037
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600038
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600039
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600040
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600041
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600042
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600043
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600044
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600045
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600046
M_z020_nc256,32,32.0,256,0.2,0.125,6.0,systematic,37600047
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600048
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600049
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600050
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600051
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600052
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600053
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600054
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600055
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600056
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600057
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600058
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600059
M_z020_nc256,32,32.0,256,0.2,0.1475,6.0,systematic,37600060
