arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100000
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100001
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100002
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100003
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100004
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100005
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100006
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100007
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100008
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100009
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100010
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100011
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100012
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100013
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100014
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100015
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100016
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100017
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100018
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100019
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100020
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100021
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100022
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100023
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100024
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100025
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100026
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100027
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100028
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100029
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100030
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100031
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100032
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100033
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100034
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100035
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100036
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100037
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100038
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100039
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100040
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100041
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100042
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100043
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100044
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100045
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100046
A512,128,128.0,512,0.35,0.3032,6.0,systematic,30100047
