arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320000
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320001
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320002
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320003
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320004
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320005
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320006
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320007
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320008
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320009
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320010
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320011
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320012
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320013
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320014
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320015
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320016
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320017
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320018
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320019
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320020
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320021
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320022
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320023
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320024
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320025
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320026
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320027
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320028
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320029
E256,64,64.0,256,0.35,0.3032,3.0,systematic,33320030
