arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620000
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620001
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620002
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620003
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620004
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620005
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620006
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620007
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620008
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620009
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620010
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620011
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620012
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620013
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620014
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620015
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620016
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620017
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620018
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620019
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620020
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620021
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620022
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620023
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620024
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620025
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620026
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620027
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620028
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620029
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620030
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620031
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620032
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620033
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620034
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620035
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620036
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620037
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620038
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620039
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620040
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620041
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620042
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620043
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620044
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620045
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620046
XZ256,64,64.0,256,0.1,0.3032,6.0,systematic,33620047
