arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192000
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192001
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192002
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192003
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192004
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192005
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192006
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192007
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192008
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192009
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192010
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192011
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192012
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192013
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192014
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192015
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192016
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192017
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192018
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192019
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192020
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192021
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192022
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192023
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192024
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192025
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192026
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192027
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192028
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192029
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192030
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192031
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192032
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192033
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192034
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192035
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192036
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192037
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192038
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192039
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192040
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192041
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192042
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192043
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192044
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192045
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192046
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192047
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192048
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192049
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192050
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192051
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192052
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192053
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192054
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192055
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192056
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192057
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192058
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192059
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192060
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192061
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192062
ARM2,128,128.0,64,0.35,0.3032,6.0,systematic,20192063
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256000
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256001
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256002
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256003
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256004
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256005
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256006
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256007
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256008
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256009
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256010
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256011
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256012
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256013
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256014
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256015
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256016
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256017
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256018
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256019
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256020
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256021
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256022
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256023
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256024
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256025
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256026
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256027
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256028
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256029
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256030
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256031
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256032
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256033
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256034
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256035
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256036
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256037
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256038
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256039
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256040
ARM2,128,128.0,128,0.35,0.3032,6.0,systematic,20256041
