arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500000
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500001
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500002
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500003
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500004
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500005
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500006
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500007
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500008
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500009
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500010
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500011
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500012
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500013
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500014
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500015
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500016
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500017
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500018
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500019
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500020
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500021
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500022
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500023
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500024
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500025
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500026
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500027
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500028
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500029
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500030
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500031
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500032
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500033
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500034
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500035
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500036
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500037
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500038
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500039
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500040
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500041
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500042
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500043
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500044
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500045
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500046
C48,48,48.0,128,0.35,0.2332,6.0,systematic,31500047
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501000
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501001
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501002
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501003
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501004
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501005
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501006
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501007
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501008
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501009
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501010
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501011
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501012
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501013
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501014
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501015
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501016
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501017
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501018
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501019
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501020
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501021
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501022
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501023
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501024
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501025
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501026
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501027
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501028
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501029
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501030
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501031
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501032
C48,48,48.0,128,0.35,0.2432,6.0,systematic,31501033
