arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400000
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400001
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400002
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400003
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400004
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400005
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400006
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400007
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400008
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400009
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400010
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400011
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400012
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400013
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400014
M_z010_nc2048,32,32.0,2048,0.1,0.04,6.0,systematic,37400015
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400016
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400017
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400018
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400019
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400020
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400021
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400022
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400023
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400024
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400025
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400026
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400027
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400028
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400029
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400030
M_z010_nc2048,32,32.0,2048,0.1,0.055,6.0,systematic,37400031
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400032
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400033
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400034
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400035
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400036
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400037
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400038
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400039
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400040
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400041
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400042
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400043
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400044
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400045
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400046
M_z010_nc2048,32,32.0,2048,0.1,0.07,6.0,systematic,37400047
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400048
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400049
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400050
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400051
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400052
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400053
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400054
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400055
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400056
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400057
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400058
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400059
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400060
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400061
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400062
M_z010_nc2048,32,32.0,2048,0.1,0.085,6.0,systematic,37400063
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400064
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400065
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400066
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400067
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400068
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400069
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400070
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400071
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400072
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400073
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400074
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400075
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400076
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400077
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400078
M_z010_nc2048,32,32.0,2048,0.1,0.1,6.0,systematic,37400079
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400080
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400081
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400082
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400083
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400084
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400085
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400086
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400087
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400088
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400089
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400090
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400091
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400092
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400093
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400094
M_z010_nc2048,32,32.0,2048,0.1,0.115,6.0,systematic,37400095
