arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300000
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300001
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300002
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300003
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300004
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300005
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300006
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300007
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300008
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300009
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300010
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300011
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300012
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300013
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300014
M_z010_nc1024,32,32.0,1024,0.1,0.04,6.0,systematic,37300015
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300016
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300017
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300018
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300019
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300020
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300021
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300022
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300023
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300024
M_z010_nc1024,32,32.0,1024,0.1,0.055,6.0,systematic,37300025
