arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520000
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520001
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520002
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520003
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520004
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520005
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520006
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520007
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520008
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520009
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520010
XM96A,96,96.0,1024,0.35,0.2032,6.0,systematic,33520011
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521000
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521001
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521002
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521003
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521004
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521005
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521006
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521007
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521008
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521009
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521010
XM96A,96,96.0,1024,0.35,0.2182,6.0,systematic,33521011
XM96A,96,96.0,1024,0.35,0.2232,6.0,systematic,33522000
XM96A,96,96.0,1024,0.35,0.2232,6.0,systematic,33522001
XM96A,96,96.0,1024,0.35,0.2232,6.0,systematic,33522002
XM96A,96,96.0,1024,0.35,0.2232,6.0,systematic,33522003
XM96A,96,96.0,1024,0.35,0.2232,6.0,systematic,33522004
XM96A,96,96.0,1024,0.35,0.2232,6.0,systematic,33522005
XM96A,96,96.0,1024,0.35,0.2232,6.0,systematic,33522006
XM96A,96,96.0,1024,0.35,0.2232,6.0,systematic,33522007
