arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100000
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100001
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100002
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100003
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100004
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100005
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100006
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100007
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100008
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100009
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100010
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100011
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100012
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100013
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100014
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100015
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100016
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100017
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100018
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100019
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100020
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100021
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100022
X48,48,48.0,1024,0.35,0.1932,6.0,systematic,32100023
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101000
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101001
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101002
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101003
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101004
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101005
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101006
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101007
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101008
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101009
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101010
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101011
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101012
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101013
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101014
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101015
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101016
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101017
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101018
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101019
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101020
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101021
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101022
X48,48,48.0,1024,0.35,0.2032,6.0,systematic,32101023
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102000
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102001
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102002
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102003
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102004
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102005
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102006
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102007
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102008
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102009
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102010
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102011
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102012
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102013
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102014
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102015
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102016
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102017
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102018
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102019
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102020
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102021
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102022
X48,48,48.0,1024,0.35,0.2132,6.0,systematic,32102023
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103000
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103001
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103002
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103003
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103004
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103005
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103006
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103007
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103008
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103009
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103010
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103011
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103012
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103013
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103014
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103015
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103016
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103017
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103018
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103019
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103020
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103021
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103022
X48,48,48.0,1024,0.35,0.2232,6.0,systematic,32103023
