arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160000
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160001
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160002
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160003
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160004
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160005
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160006
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160007
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160008
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160009
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160010
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160011
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160012
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160013
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160014
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160015
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160016
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160017
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160018
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160019
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160020
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160021
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160022
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160023
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160024
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160025
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160026
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160027
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160028
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160029
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160030
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160031
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160032
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160033
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160034
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160035
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160036
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160037
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160038
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160039
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160040
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160041
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160042
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160043
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160044
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160045
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160046
Y32N2048,32,32.0,2048,0.35,0.2182,6.0,systematic,33160047
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161000
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161001
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161002
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161003
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161004
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161005
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161006
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161007
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161008
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161009
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161010
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161011
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161012
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161013
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161014
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161015
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161016
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161017
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161018
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161019
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161020
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161021
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161022
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161023
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161024
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161025
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161026
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161027
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161028
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161029
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161030
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161031
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161032
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161033
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161034
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161035
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161036
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161037
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161038
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161039
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161040
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161041
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161042
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161043
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161044
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161045
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161046
Y32N2048,32,32.0,2048,0.35,0.2232,6.0,systematic,33161047
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162000
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162001
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162002
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162003
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162004
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162005
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162006
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162007
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162008
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162009
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162010
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162011
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162012
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162013
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162014
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162015
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162016
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162017
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162018
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162019
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162020
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162021
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162022
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162023
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162024
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162025
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162026
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162027
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162028
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162029
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162030
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162031
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162032
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162033
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162034
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162035
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162036
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162037
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162038
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162039
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162040
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162041
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162042
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162043
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162044
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162045
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162046
Y32N2048,32,32.0,2048,0.35,0.2282,6.0,systematic,33162047
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163000
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163001
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163002
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163003
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163004
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163005
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163006
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163007
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163008
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163009
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163010
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163011
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163012
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163013
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163014
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163015
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163016
Y32N2048,32,32.0,2048,0.35,0.2332,6.0,systematic,33163017
