arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240000
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240001
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240002
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240003
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240004
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240005
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240006
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240007
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240008
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240009
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240010
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240011
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240012
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240013
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240014
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240015
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240016
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240017
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240018
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240019
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240020
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240021
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240022
C1024,96,96.0,1024,0.35,0.3032,6.0,systematic,33240023
