arm,L,T,N_c,zeta,lam,dtau_mult,resample_scheme,seed
XM128B,128,128.0,4096,0.35,0.2032,6.0,systematic,33580000
XM128B,128,128.0,4096,0.35,0.2032,6.0,systematic,33580001
XM128B,128,128.0,4096,0.35,0.2032,6.0,systematic,33580002
XM128B,128,128.0,4096,0.35,0.2032,6.0,systematic,33580003
XM128B,128,128.0,4096,0.35,0.2032,6.0,systematic,33580004
XM128B,128,128.0,4096,0.35,0.2032,6.0,systematic,33580005
XM128B,128,128.0,4096,0.35,0.2032,6.0,systematic,33580006
XM128B,128,128.0,4096,0.35,0.2032,6.0,systematic,33580007
XM128B,128,128.0,4096,0.35,0.2182,6.0,systematic,33581000
XM128B,128,128.0,4096,0.35,0.2182,6.0,systematic,33581001
XM128B,128,128.0,4096,0.35,0.2182,6.0,systematic,33581002
XM128B,128,128.0,4096,0.35,0.2182,6.0,systematic,33581003
XM128B,128,128.0,4096,0.35,0.2182,6.0,systematic,33581004
XM128B,128,128.0,4096,0.35,0.2182,6.0,systematic,33581005
XM128B,128,128.0,4096,0.35,0.2182,6.0,systematic,33581006
XM128B,128,128.0,4096,0.35,0.2182,6.0,systematic,33581007
XM128B,128,128.0,4096,0.35,0.2232,6.0,systematic,33582000
XM128B,128,128.0,4096,0.35,0.2232,6.0,systematic,33582001
XM128B,128,128.0,4096,0.35,0.2232,6.0,systematic,33582002
XM128B,128,128.0,4096,0.35,0.2232,6.0,systematic,33582003
XM128B,128,128.0,4096,0.35,0.2232,6.0,systematic,33582004
XM128B,128,128.0,4096,0.35,0.2232,6.0,systematic,33582005
XM128B,128,128.0,4096,0.35,0.2232,6.0,systematic,33582006
XM128B,128,128.0,4096,0.35,0.2232,6.0,systematic,33582007
XM128B,128,128.0,4096,0.35,0.2282,6.0,systematic,33583000
XM128B,128,128.0,4096,0.35,0.2282,6.0,systematic,33583001
XM128B,128,128.0,4096,0.35,0.2282,6.0,systematic,33583002
XM128B,128,128.0,4096,0.35,0.2282,6.0,systematic,33583003
XM128B,128,128.0,4096,0.35,0.2282,6.0,systematic,33583004
XM128B,128,128.0,4096,0.35,0.2282,6.0,systematic,33583005
XM128B,128,128.0,4096,0.35,0.2282,6.0,systematic,33583006
XM128B,128,128.0,4096,0.35,0.2282,6.0,systematic,33583007
XM128B,128,128.0,4096,0.35,0.2332,6.0,systematic,33584000
XM128B,128,128.0,4096,0.35,0.2332,6.0,systematic,33584001
XM128B,128,128.0,4096,0.35,0.2332,6.0,systematic,33584002
XM128B,128,128.0,4096,0.35,0.2332,6.0,systematic,33584003
XM128B,128,128.0,4096,0.35,0.2332,6.0,systematic,33584004
XM128B,128,128.0,4096,0.35,0.2332,6.0,systematic,33584005
XM128B,128,128.0,4096,0.35,0.2332,6.0,systematic,33584006
XM128B,128,128.0,4096,0.35,0.2332,6.0,systematic,33584007
XM128B,128,128.0,4096,0.35,0.2382,6.0,systematic,33585000
XM128B,128,128.0,4096,0.35,0.2382,6.0,systematic,33585001
XM128B,128,128.0,4096,0.35,0.2382,6.0,systematic,33585002
XM128B,128,128.0,4096,0.35,0.2382,6.0,systematic,33585003
XM128B,128,128.0,4096,0.35,0.2382,6.0,systematic,33585004
XM128B,128,128.0,4096,0.35,0.2382,6.0,systematic,33585005
XM128B,128,128.0,4096,0.35,0.2382,6.0,systematic,33585006
XM128B,128,128.0,4096,0.35,0.2382,6.0,systematic,33585007
XM128B,128,128.0,4096,0.35,0.2432,6.0,systematic,33586000
XM128B,128,128.0,4096,0.35,0.2432,6.0,systematic,33586001
XM128B,128,128.0,4096,0.35,0.2432,6.0,systematic,33586002
XM128B,128,128.0,4096,0.35,0.2432,6.0,systematic,33586003
XM128B,128,128.0,4096,0.35,0.2432,6.0,systematic,33586004
XM128B,128,128.0,4096,0.35,0.2432,6.0,systematic,33586005
XM128B,128,128.0,4096,0.35,0.2432,6.0,systematic,33586006
XM128B,128,128.0,4096,0.35,0.2432,6.0,systematic,33586007
XM128B,128,128.0,4096,0.35,0.2482,6.0,systematic,33587000
XM128B,128,128.0,4096,0.35,0.2482,6.0,systematic,33587001
XM128B,128,128.0,4096,0.35,0.2482,6.0,systematic,33587002
XM128B,128,128.0,4096,0.35,0.2482,6.0,systematic,33587003
XM128B,128,128.0,4096,0.35,0.2482,6.0,systematic,33587004
XM128B,128,128.0,4096,0.35,0.2482,6.0,systematic,33587005
XM128B,128,128.0,4096,0.35,0.2482,6.0,systematic,33587006
XM128B,128,128.0,4096,0.35,0.2482,6.0,systematic,33587007
XM128B,128,128.0,4096,0.35,0.2632,6.0,systematic,33588000
XM128B,128,128.0,4096,0.35,0.2632,6.0,systematic,33588001
XM128B,128,128.0,4096,0.35,0.2632,6.0,systematic,33588002
XM128B,128,128.0,4096,0.35,0.2632,6.0,systematic,33588003
XM128B,128,128.0,4096,0.35,0.2632,6.0,systematic,33588004
XM128B,128,128.0,4096,0.35,0.2632,6.0,systematic,33588005
XM128B,128,128.0,4096,0.35,0.2632,6.0,systematic,33588006
XM128B,128,128.0,4096,0.35,0.2632,6.0,systematic,33588007
